"Temp","mean","lcl","ucl"
28.4,0.0169937895760508,0.0105204515185141,0.0234671276335876
28.5,0.017109907975363,0.0104887592678723,0.0237310566828537
28.6,0.0172383420942521,0.0104390581888986,0.0240376259996056
28.7,0.0173803440084075,0.0103675640586987,0.0243931239581164
28.8,0.017537285629564,0.0102701233827369,0.0248044478763911
28.9,0.0177106691401923,0.0101422579123338,0.0252790803680507
29,0.0179021381905791,0.00997921975763875,0.0258250566235195
29.1,0.0181134898924389,0.00977604967315356,0.0264509301117242
29.2,0.018346687641152,0.00952762971094632,0.0271657455713577
29.3,0.0186038747958838,0.00922872179636391,0.0279790277954036
29.4,0.0188873892430599,0.00887398588880996,0.0289007925973099
29.5,0.0191997788638393,0.00845797467697292,0.0299415830507056
29.6,0.0195438179201675,0.00797510530562338,0.0311125305347115
29.7,0.0199225243665642,0.00741961154712803,0.0324254371860004
29.8,0.0203391780858149,0.00678548156474592,0.0338928746068839
29.9,0.0207973400360266,0.006066386872107,0.0355282931999461
30,0.0213008722838819,0.00525560754216697,0.0373461370255969
30.1,0.0218539588841991,0.00434595759273075,0.0393619601756674
30.2,0.0224611275488884,0.00332971318925816,0.0415925419085186
30.3,0.0231272720289304,0.00219854515114139,0.0440559989067193
30.4,0.0238576751109196,0.000943456372170304,0.046771893849669
30.5,0.0246580321049225,-0.000445275798631021,0.049761340008476
30.6,0.0255344746728118,-0.00197815246035426,0.053047101805978
30.7,0.0264935948158869,-0.00366650167479254,0.0566536913065663
30.8,0.0275424688075685,-0.00552252286090929,0.0606074604760462
30.9,0.0286886808215356,-0.00755932719456405,0.0649366888376352
31,0.0299403459682671,-0.00979097395160279,0.069671665888137
31.1,0.0313061324142522,-0.0122325025281768,0.0748447673566813
31.2,0.0327952822191104,-0.0148999596673128,0.0804905241055336
31.3,0.0344176304879015,-0.0178104212246048,0.0866456822004078
31.4,0.0361836224008961,-0.0209820076236197,0.0933492524254119
31.5,0.0381043276535355,-0.0244338919865621,0.100642547293633
31.6,0.040191451818586,-0.028186299781118,0.10856920341829
31.7,0.0424573441349128,-0.0322604987044101,0.117175186974236
31.8,0.0449150012384737,-0.0366787774356969,0.126508779912644
31.9,0.0475780663882148,-0.0414644118395701,0.136620544616
32,0.050460823811621,-0.0466416172029046,0.147563264826147
32.1,0.0535781879131703,-0.0522354851577517,0.159391860984092
32.2,0.0569456872681799,-0.0582719040996323,0.172163278635992
32.3,0.0605794435823283,-0.0647774621830435,0.1859363493477
32.4,0.0644961461555328,-0.0717793323973172,0.200771624708383
32.5,0.0687130228749183,-0.0793051398385239,0.216731185588361
32.6,0.0732478094084454,-0.0873828121494705,0.233878430966361
32.7,0.0781187191184581,-0.0960404152645616,0.252277853501478
32.8,0.0833444173112847,-0.10530597814855,0.271994812771119
32.9,0.0889440048426655,-0.115207312254146,0.293095321939477
33,0.0949370178771816,-0.12577183405938,0.315645869813743
33.1,0.101343452832299,-0.137026402421199,0.339713308085796
33.2,0.108183828315003,-0.148997186763763,0.36536484339377
33.3,0.115479299283541,-0.161709587505807,0.392668186072889
33.4,0.123251842850264,-0.175188236853653,0.42169192255418
33.5,0.131524540201632,-0.189457116415552,0.452506196818815
33.6,0.140321985164644,-0.204539838340784,0.485183808670072
33.7,0.149670857099339,-0.220460149207029,0.519801863405707
33.8,0.159600704118204,-0.237242731064623,0.556444139301032
33.9,0.170144992141179,-0.2549143923178,0.595204376600158
34,0.181342485907891,-0.273505762906611,0.636190734722394
34.1,0.19323903955128,-0.293053633928925,0.679531713031485
34.2,0.205889886220043,-0.313604111647399,0.725383884087484
34.3,0.219362527713113,-0.335216789678293,0.773941845104518
34.4,0.233740334867681,-0.357970180335589,0.825450850070951
34.5,0.249126975570309,-0.381968684699963,0.880222635840581
34.6,0.265651786897444,-0.407351417019611,0.938654990814499
34.7,0.283476197040888,-0.434303225098854,1.00125561918063
34.8,0.302801275889131,-0.463068251536803,1.06867080331507
34.9,0.323876443225198,-0.493966340239773,1.14171922669017
35,0.347009281295051,-0.527412477163829,1.22143103975393
35.1,0.372576272774431,-0.56393922020971,1.30909176575857
35.2,0.401034102887742,-0.604221666625963,1.40628987240145
35.3,0.432930911585442,-0.649103871047997,1.51496569421888
35.4,0.468916544938965,-0.699624723016531,1.63745781289446
35.5,0.509750424637702,-0.757040122478481,1.77654097175388
35.6,0.556305129525483,-0.822836932219629,1.93544719127059
35.7,0.609563177822626,-0.898732805054565,2.11785916069982
35.8,0.670603852261237,-0.986654822738037,2.32786252726051
35.9,0.740576298405167,-1.08868920186403,2.56984179867436
36,0.820654673088661,-1.20699432400997,2.84830367018729
36.1,0.911971007817313,-1.34367015565548,3.16761217129011
36.2,1.01552192464062,-1.50057884347355,3.53162269275478
36.3,1.13204669103962,-1.67911412579391,3.94320750787314
36.4,1.26187662790485,-1.87992162742686,4.40367488323655
36.5,1.40475983161032,-2.10257867704583,4.91209834026647
36.6,1.55967060660534,-2.34525142875433,5.46459264196502
36.7,1.72461968362538,-2.60435863785069,6.05359800510145
36.8,1.89648851336323,-2.8742843276676,6.66726135439405
36.9,2.07091740661319,-3.14719350787154,7.28902832109792
37,2.24228123009366,-3.41301270548232,7.89757516566965
37.1,2.40378564028166,-3.6596364164735,8.46720769703682
37.2,2.54770949229924,-3.87340814250578,8.96882712710426
37.3,2.665804015578,-4.03989867565135,9.37150670680735
37.4,2.74983715899787,-4.14496625119021,9.64464056918595
37.5,2.79224491337307,-4.17603912667968,9.76052895342581
37.6,2.78682532010371,-4.12352204508641,9.69717268529382
37.7,2.7293915150491,-3.98220944012893,9.44099247022714
37.8,2.61829352811932,-3.75260989005176,8.9891969462904
37.9,2.45472844310784,-3.44217460872259,8.35163149493826
38,2.24278487111081,-3.06662137144003,7.55219111366165
