rep,b,h0,Eh,temp,num_survive
17,0.108860249,8.44E-07,0.163977353,30,91.3475085
17,0.108860249,8.44E-07,0.163977353,31,95.32794917
17,0.108860249,8.44E-07,0.163977353,32,98.01265039
17,0.108860249,8.44E-07,0.163977353,33,98.77896666
17,0.108860249,8.44E-07,0.163977353,34,97.22677389
17,0.108860249,8.44E-07,0.163977353,35,86.98276552
17,0.108860249,8.44E-07,0.163977353,36,52.32402216
18,0.085425702,3.02E-07,0.185490278,20,31.28009655
18,0.085425702,3.02E-07,0.185490278,21,36.17406218
18,0.085425702,3.02E-07,0.185490278,22,40.78325434
18,0.085425702,3.02E-07,0.185490278,23,45.33814808
18,0.085425702,3.02E-07,0.185490278,24,49.58288246
18,0.085425702,3.02E-07,0.185490278,25,53.22189147
18,0.085425702,3.02E-07,0.185490278,26,57.42341405
18,0.085425702,3.02E-07,0.185490278,27,60.68217665
18,0.085425702,3.02E-07,0.185490278,28,63.36583429
18,0.085425702,3.02E-07,0.185490278,29,67.10883953
18,0.085425702,3.02E-07,0.185490278,30,69.91687348
18,0.085425702,3.02E-07,0.185490278,31,71.77704876
18,0.085425702,3.02E-07,0.185490278,32,73.49703504
18,0.085425702,3.02E-07,0.185490278,33,75.79836077
18,0.085425702,3.02E-07,0.185490278,34,74.68110345
18,0.085425702,3.02E-07,0.185490278,35,64.18229407
18,0.085425702,3.02E-07,0.185490278,36,38.90715216
19,0.111846692,1.50E-07,0.228228874,20,117.0228063
19,0.111846692,1.50E-07,0.228228874,21,124.5564338
19,0.111846692,1.50E-07,0.228228874,22,131.2023203
19,0.111846692,1.50E-07,0.228228874,23,137.0452711
19,0.111846692,1.50E-07,0.228228874,24,142.0994538
19,0.111846692,1.50E-07,0.228228874,25,147.0022721
19,0.111846692,1.50E-07,0.228228874,26,151.2605578
19,0.111846692,1.50E-07,0.228228874,27,154.6734878
19,0.111846692,1.50E-07,0.228228874,28,158.4560513
19,0.111846692,1.50E-07,0.228228874,29,160.9811391
19,0.111846692,1.50E-07,0.228228874,30,164.249076
19,0.111846692,1.50E-07,0.228228874,31,166.3074782
19,0.111846692,1.50E-07,0.228228874,32,168.1630342
19,0.111846692,1.50E-07,0.228228874,33,168.8221793
19,0.111846692,1.50E-07,0.228228874,34,163.8215183
19,0.111846692,1.50E-07,0.228228874,35,146.6657612
19,0.111846692,1.50E-07,0.228228874,36,95.804722
20,0.107208568,3.32E-07,0.227358594,20,171.6807544
20,0.107208568,3.32E-07,0.227358594,21,178.4332662
20,0.107208568,3.32E-07,0.227358594,22,184.374174
20,0.107208568,3.32E-07,0.227358594,23,189.5238409
20,0.107208568,3.32E-07,0.227358594,24,194.0658741
20,0.107208568,3.32E-07,0.227358594,25,198.1139288
20,0.107208568,3.32E-07,0.227358594,26,201.7112317
20,0.107208568,3.32E-07,0.227358594,27,204.8006841
20,0.107208568,3.32E-07,0.227358594,28,207.6496185
20,0.107208568,3.32E-07,0.227358594,29,210.3743188
20,0.107208568,3.32E-07,0.227358594,30,212.3271673
20,0.107208568,3.32E-07,0.227358594,31,214.6599912
20,0.107208568,3.32E-07,0.227358594,32,215.6021198
20,0.107208568,3.32E-07,0.227358594,33,215.7332712
20,0.107208568,3.32E-07,0.227358594,34,209.8106792
20,0.107208568,3.32E-07,0.227358594,35,188.2704626
20,0.107208568,3.32E-07,0.227358594,36,127.7992922
21,0.092318656,1.36E-06,0.211588201,20,206.3356229
21,0.092318656,1.36E-06,0.211588201,21,NA
21,0.092318656,1.36E-06,0.211588201,22,NA
21,0.092318656,1.36E-06,0.211588201,23,NA
21,0.092318656,1.36E-06,0.211588201,24,NA
21,0.092318656,1.36E-06,0.211588201,25,NA
21,0.092318656,1.36E-06,0.211588201,26,NA
21,0.092318656,1.36E-06,0.211588201,27,NA
21,0.092318656,1.36E-06,0.211588201,28,NA
21,0.092318656,1.36E-06,0.211588201,29,NA
21,0.092318656,1.36E-06,0.211588201,30,NA
21,0.092318656,1.36E-06,0.211588201,31,NA
21,0.092318656,1.36E-06,0.211588201,32,NA
21,0.092318656,1.36E-06,0.211588201,33,NA
21,0.092318656,1.36E-06,0.211588201,34,236.2146044
21,0.092318656,1.36E-06,0.211588201,35,212.3366896
21,0.092318656,1.36E-06,0.211588201,36,146.5137927
22,0.100088783,1.67E-07,0.209649302,20,60.49201459
22,0.100088783,1.67E-07,0.209649302,21,67.1404572
22,0.100088783,1.67E-07,0.209649302,22,73.02658267
22,0.100088783,1.67E-07,0.209649302,23,78.84587304
22,0.100088783,1.67E-07,0.209649302,24,83.93599847
22,0.100088783,1.67E-07,0.209649302,25,88.59474384
22,0.100088783,1.67E-07,0.209649302,26,92.83458332
22,0.100088783,1.67E-07,0.209649302,27,96.85396334
22,0.100088783,1.67E-07,0.209649302,28,99.71088293
22,0.100088783,1.67E-07,0.209649302,29,103.7197106
22,0.100088783,1.67E-07,0.209649302,30,106.3904645
22,0.100088783,1.67E-07,0.209649302,31,108.2316178
22,0.100088783,1.67E-07,0.209649302,32,111.3539472
22,0.100088783,1.67E-07,0.209649302,33,112.3146261
22,0.100088783,1.67E-07,0.209649302,34,108.7111656
22,0.100088783,1.67E-07,0.209649302,35,96.83013817
22,0.100088783,1.67E-07,0.209649302,36,59.3371844
23,0.091962465,3.36E-07,0.199812104,20,88.80269692
23,0.091962465,3.36E-07,0.199812104,21,96.41598819
23,0.091962465,3.36E-07,0.199812104,22,103.344807
23,0.091962465,3.36E-07,0.199812104,23,109.5586752
23,0.091962465,3.36E-07,0.199812104,24,114.8791713
23,0.091962465,3.36E-07,0.199812104,25,120.2622538
23,0.091962465,3.36E-07,0.199812104,26,124.7175479
23,0.091962465,3.36E-07,0.199812104,27,128.9938464
23,0.091962465,3.36E-07,0.199812104,28,132.5942869
23,0.091962465,3.36E-07,0.199812104,29,136.3503634
23,0.091962465,3.36E-07,0.199812104,30,138.7630969
23,0.091962465,3.36E-07,0.199812104,31,142.2699637
23,0.091962465,3.36E-07,0.199812104,32,144.4160535
23,0.091962465,3.36E-07,0.199812104,33,144.288648
23,0.091962465,3.36E-07,0.199812104,34,142.2456225
23,0.091962465,3.36E-07,0.199812104,35,126.12881
23,0.091962465,3.36E-07,0.199812104,36,82.06138831
24,0.095550216,1.08E-07,0.171441963,20,0.002581252
24,0.095550216,1.08E-07,0.171441963,21,0.001799644
24,0.095550216,1.08E-07,0.171441963,22,0.001229757
24,0.095550216,1.08E-07,0.171441963,23,0.000822733
24,0.095550216,1.08E-07,0.171441963,24,0.00054531
24,0.095550216,1.08E-07,0.171441963,25,0.000361996
24,0.095550216,1.08E-07,0.171441963,26,0.000243193
24,0.095550216,1.08E-07,0.171441963,27,0.000167034
24,0.095550216,1.08E-07,0.171441963,28,0.000118493
24,0.095550216,1.08E-07,0.171441963,29,8.77E-05
24,0.095550216,1.08E-07,0.171441963,30,6.85E-05
24,0.095550216,1.08E-07,0.171441963,31,5.71E-05
24,0.095550216,1.08E-07,0.171441963,32,5.12E-05
24,0.095550216,1.08E-07,0.171441963,33,4.98E-05
24,0.095550216,1.08E-07,0.171441963,34,5.16E-05
24,0.095550216,1.08E-07,0.171441963,35,5.24E-05
24,0.095550216,1.08E-07,0.171441963,36,3.92E-05
25,0.076700464,5.20E-07,0.182887204,20,68.0124322
