"rep","b","h0","Eh","temp","num_survive"
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,20,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,21,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,22,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,23,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,24,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,25,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,26,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,27,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,28,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,29,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,30,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,31,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,32,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,33,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,34,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,35,186.741615247607
1,0.0883373428892528,2.60829480097969e-07,0.223879888633675,36,186.741615247607
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,20,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,21,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,22,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,23,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,24,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,25,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,26,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,27,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,28,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,29,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,30,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,31,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,32,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,33,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,34,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,35,57.9185439880346
2,0.0876817501825461,1.85209481126694e-07,0.196707796660445,36,57.9185439880346
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,20,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,21,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,22,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,23,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,24,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,25,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,26,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,27,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,28,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,29,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,30,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,31,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,32,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,33,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,34,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,35,90.1951267607648
3,0.100359110692524,1.54811479615805e-07,0.209198259459781,36,90.1951267607648
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,20,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,21,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,22,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,23,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,24,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,25,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,26,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,27,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,28,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,29,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,30,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,31,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,32,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,33,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,34,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,35,75.3808205174373
4,0.0889065266706364,6.16569333630459e-07,0.169744887559146,36,75.3808205174373
5,0.100968638368035,1.4539543070526e-07,0.208740823425352,20,81.5104200426694
5,0.100968638368035,1.4539543070526e-07,0.208740823425352,21,81.5104200426694
