ObjectID,GlobalID,Pool ID,Date,Time,Observer,How is the pool shaded?,How many dots have open canopy?,Percent Open Canopy,Percent Closed Canopy,CreationDate,Creator,EditDate,Editor,x,y
46,87202641-b87b-4aa2-b4d7-7e8c6abda784,674,8/17/2021 4:00:00 PM,09:47,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:48:11 PM,armstrongj2_vcu_ces,8/17/2021 1:48:11 PM,armstrongj2_vcu_ces,-77.45497452,37.52634724
47,822ffe77-9918-48b1-b003-8693f5fa3b52,645,8/17/2021 4:00:00 PM,09:48,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:49:06 PM,armstrongj2_vcu_ces,8/17/2021 1:49:06 PM,armstrongj2_vcu_ces,-77.45506608,37.52634294
48,628e9e9c-d45d-4a42-9738-9c68bda003f0,211,8/17/2021 4:00:00 PM,09:49,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:49:28 PM,armstrongj2_vcu_ces,8/17/2021 1:49:28 PM,armstrongj2_vcu_ces,-77.45503688,37.52635579
49,9a39970d-7937-421c-9ef1-33efeb11d6da,210,8/17/2021 4:00:00 PM,09:49,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:49:53 PM,armstrongj2_vcu_ces,8/17/2021 1:49:53 PM,armstrongj2_vcu_ces,-77.45501011,37.52635808
50,1b135be3-7309-4b91-bcfc-3cc092caa3a6,213,8/17/2021 4:00:00 PM,09:51,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:52:11 PM,armstrongj2_vcu_ces,8/17/2021 1:52:11 PM,armstrongj2_vcu_ces,-77.45500425,37.52637494
51,d864fd29-7a5e-4a42-8741-a634aef2eda6,212,8/17/2021 4:00:00 PM,09:52,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:52:45 PM,armstrongj2_vcu_ces,8/17/2021 1:52:45 PM,armstrongj2_vcu_ces,-77.45501726,37.52637738
52,5a77fa2d-025e-4152-9e3a-ae6b6e27191b,215,8/17/2021 4:00:00 PM,09:52,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:53:07 PM,armstrongj2_vcu_ces,8/17/2021 1:53:07 PM,armstrongj2_vcu_ces,-77.45506021,37.52639383
53,3bb740fe-9292-45d7-8a03-1c6908ab94b4,643,8/17/2021 4:00:00 PM,09:53,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:53:35 PM,armstrongj2_vcu_ces,8/17/2021 1:53:35 PM,armstrongj2_vcu_ces,-77.45508723,37.52637499
54,648541d0-82ad-452d-a677-1a9f1d1360ba,216,8/17/2021 4:00:00 PM,09:54,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:54:20 PM,armstrongj2_vcu_ces,8/17/2021 1:54:20 PM,armstrongj2_vcu_ces,-77.45509082,37.52640888
55,78ceb02c-9b34-44c8-a0de-66d138607755,219,8/17/2021 4:00:00 PM,09:56,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:56:34 PM,armstrongj2_vcu_ces,8/17/2021 1:56:34 PM,armstrongj2_vcu_ces,-77.45507196,37.52644561
56,394ab3d4-16c5-40c5-9551-6ae173481c17,646,8/17/2021 4:00:00 PM,09:57,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:58:07 PM,armstrongj2_vcu_ces,8/17/2021 1:58:07 PM,armstrongj2_vcu_ces,-77.45512573,37.52636688
57,45de1df0-e62e-4034-ae6f-61fb08511dad,230,8/17/2021 4:00:00 PM,09:58,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:58:34 PM,armstrongj2_vcu_ces,8/17/2021 1:58:34 PM,armstrongj2_vcu_ces,-77.45517055,37.52636149
58,b50c3dea-ddab-4ce4-a37c-7885d7f86db3,231,8/17/2021 4:00:00 PM,09:58,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:58:57 PM,armstrongj2_vcu_ces,8/17/2021 1:58:57 PM,armstrongj2_vcu_ces,-77.45516403,37.5263857
59,c8319be9-d70a-4a8c-bbbb-2c22174646fc,229,8/17/2021 4:00:00 PM,09:59,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:59:22 PM,armstrongj2_vcu_ces,8/17/2021 1:59:22 PM,armstrongj2_vcu_ces,-77.45516516,37.52642396
60,d576d62a-1b48-4b53-af45-77526b28b116,220,8/17/2021 4:00:00 PM,09:59,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 1:59:46 PM,armstrongj2_vcu_ces,8/17/2021 1:59:46 PM,armstrongj2_vcu_ces,-77.45511487,37.52644834
61,ab6cf61d-775c-4ff3-bc94-554d5e6bcb25,232,8/17/2021 4:00:00 PM,10:01,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:01:36 PM,armstrongj2_vcu_ces,8/17/2021 2:01:36 PM,armstrongj2_vcu_ces,-77.45525794,37.52641929
62,e7489889-4b0a-420a-b64e-d75aded8b292,620,8/17/2021 4:00:00 PM,10:01,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:01:59 PM,armstrongj2_vcu_ces,8/17/2021 2:01:59 PM,armstrongj2_vcu_ces,-77.45524605,37.5264551
63,911a0294-3fc7-4d4c-b156-63cb8c8eb921,233,8/17/2021 4:00:00 PM,10:02,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:02:24 PM,armstrongj2_vcu_ces,8/17/2021 2:02:24 PM,armstrongj2_vcu_ces,-77.45523591,37.52647539
64,d9e0f54b-0d86-4f01-81e1-b231dd64fb0b,228,8/17/2021 4:00:00 PM,10:02,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:02:50 PM,armstrongj2_vcu_ces,8/17/2021 2:02:50 PM,armstrongj2_vcu_ces,-77.45519557,37.52646119
65,8f91eebd-19da-4b60-897a-ef493fed4bf0,234,8/17/2021 4:00:00 PM,10:03,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:03:15 PM,armstrongj2_vcu_ces,8/17/2021 2:03:15 PM,armstrongj2_vcu_ces,-77.45517722,37.52650885
66,10c25fbc-0d42-44b3-9416-d005729d9ab1,227,8/17/2021 4:00:00 PM,10:04,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:04:52 PM,armstrongj2_vcu_ces,8/17/2021 2:04:52 PM,armstrongj2_vcu_ces,-77.45515627,37.52647307
67,b1911451-ca61-4aa2-b271-d62231bba7cc,224,8/17/2021 4:00:00 PM,10:05,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:05:20 PM,armstrongj2_vcu_ces,8/17/2021 2:05:20 PM,armstrongj2_vcu_ces,-77.45513709,37.52648146
68,b2d24b01-0776-4d52-b8e9-cd53fff70c16,221,8/17/2021 4:00:00 PM,10:05,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:05:49 PM,armstrongj2_vcu_ces,8/17/2021 2:05:49 PM,armstrongj2_vcu_ces,-77.45512168,37.52646688
69,3e52cc5a-9486-44a1-886e-0e64230369e9,222,8/17/2021 4:00:00 PM,10:06,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:06:14 PM,armstrongj2_vcu_ces,8/17/2021 2:06:14 PM,armstrongj2_vcu_ces,-77.45512289,37.52648025
70,23f8448a-908b-4974-92f5-d8d84e32868b,225,8/17/2021 4:00:00 PM,10:06,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:06:51 PM,armstrongj2_vcu_ces,8/17/2021 2:06:51 PM,armstrongj2_vcu_ces,-77.45513642,37.52649053
71,ef3a7ffc-6dc1-4077-89dd-18997794bd2b,223,8/17/2021 4:00:00 PM,10:07,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:07:15 PM,armstrongj2_vcu_ces,8/17/2021 2:07:15 PM,armstrongj2_vcu_ces,-77.45511368,37.52648874
72,44c5255b-386d-436f-8ceb-d9b63562be96,226,8/17/2021 4:00:00 PM,10:07,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:07:39 PM,armstrongj2_vcu_ces,8/17/2021 2:07:39 PM,armstrongj2_vcu_ces,-77.45513498,37.52650106
73,139835e3-448a-434c-962a-3f243d2fd03c,240,8/17/2021 4:00:00 PM,10:07,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:08:04 PM,armstrongj2_vcu_ces,8/17/2021 2:08:04 PM,armstrongj2_vcu_ces,-77.45511336,37.52651191
74,a3d91790-4472-4b22-ac86-d8e06395712d,247,8/17/2021 4:00:00 PM,10:08,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:08:27 PM,armstrongj2_vcu_ces,8/17/2021 2:08:27 PM,armstrongj2_vcu_ces,-77.45505887,37.5264899
75,68f6120e-2a8c-4acd-82d8-79ae74d1e9ec,237,8/17/2021 4:00:00 PM,10:10,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:10:54 PM,armstrongj2_vcu_ces,8/17/2021 2:10:54 PM,armstrongj2_vcu_ces,-77.45507861,37.52652327
76,61cc0a87-c64f-4000-bf25-c2c298159cc4,238,8/17/2021 4:00:00 PM,10:11,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:11:28 PM,armstrongj2_vcu_ces,8/17/2021 2:11:28 PM,armstrongj2_vcu_ces,-77.45508063,37.52653089
77,61707678-77c4-434b-9698-37dbe8fa3e81,235,8/17/2021 4:00:00 PM,10:11,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:11:52 PM,armstrongj2_vcu_ces,8/17/2021 2:11:52 PM,armstrongj2_vcu_ces,-77.45509767,37.5265364
78,17cda323-11e0-4922-a80d-8e863a33473c,236,8/17/2021 4:00:00 PM,10:12,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:12:56 PM,armstrongj2_vcu_ces,8/17/2021 2:12:56 PM,armstrongj2_vcu_ces,-77.45508682,37.52654779
79,08fb6dbe-895e-4816-ad4e-112f44f8b346,243,8/17/2021 4:00:00 PM,10:13,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:13:22 PM,armstrongj2_vcu_ces,8/17/2021 2:13:22 PM,armstrongj2_vcu_ces,-77.45505016,37.52657266
80,b4dbfe94-7398-4d9b-a162-bff3df08863e,242,8/17/2021 4:00:00 PM,10:13,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:13:48 PM,armstrongj2_vcu_ces,8/17/2021 2:13:48 PM,armstrongj2_vcu_ces,-77.45505129,37.52654724
81,6b81efcb-1f0a-4b1f-af7b-da28abaa886f,245,8/17/2021 4:00:00 PM,10:13,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:14:16 PM,armstrongj2_vcu_ces,8/17/2021 2:14:16 PM,armstrongj2_vcu_ces,-77.45502726,37.52653507
82,c25d8566-9f46-4134-855e-dfbdb448600f,244,8/17/2021 4:00:00 PM,10:16,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:16:48 PM,armstrongj2_vcu_ces,8/17/2021 2:16:48 PM,armstrongj2_vcu_ces,-77.45506457,37.5265307
83,e148964e-11af-4364-a7bd-306470181830,246,8/17/2021 4:00:00 PM,10:17,JTA,PARTIAL_SHADE,96,99.84,0.159999999999997,8/17/2021 2:17:42 PM,armstrongj2_vcu_ces,8/17/2021 2:17:42 PM,armstrongj2_vcu_ces,-77.45502346,37.52647519
84,ba9a4802-d287-4ed9-8e0c-df57d70a9e91,773,8/17/2021 4:00:00 PM,10:19,JTA,FULL_SUN,60,62.4,37.6,8/17/2021 2:20:19 PM,armstrongj2_vcu_ces,8/17/2021 2:20:19 PM,armstrongj2_vcu_ces,-77.45495828,37.52651012
85,f9e47616-9b67-4ec0-9f95-5335c5ddd997,217,8/17/2021 4:00:00 PM,10:20,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:22:47 PM,armstrongj2_vcu_ces,8/17/2021 2:22:47 PM,armstrongj2_vcu_ces,-77.45500941,37.52640726
86,9318b24a-e9e9-4b9b-b329-527a5b970074,644,8/17/2021 4:00:00 PM,10:23,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:23:12 PM,armstrongj2_vcu_ces,8/17/2021 2:23:12 PM,armstrongj2_vcu_ces,-77.45499715,37.52642777
87,5ee2f446-93d5-4928-8409-abba9927c734,676,8/17/2021 4:00:00 PM,10:23,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:23:36 PM,armstrongj2_vcu_ces,8/17/2021 2:23:36 PM,armstrongj2_vcu_ces,-77.45498141,37.52646117
88,0a2279f3-ba8f-4cde-af9a-f5f16fcf758d,675,8/17/2021 4:00:00 PM,10:24,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:24:32 PM,armstrongj2_vcu_ces,8/17/2021 2:24:32 PM,armstrongj2_vcu_ces,-77.4549864,37.52647738
89,1551c193-c756-4646-b229-009199244552,248,8/17/2021 4:00:00 PM,10:24,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:25:01 PM,armstrongj2_vcu_ces,8/17/2021 2:25:01 PM,armstrongj2_vcu_ces,-77.45498113,37.52649787
90,8e9347b2-9565-4e94-b5b4-206b46f6f198,249,8/17/2021 4:00:00 PM,10:25,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:25:35 PM,armstrongj2_vcu_ces,8/17/2021 2:25:35 PM,armstrongj2_vcu_ces,-77.45497112,37.52651125
91,d73b9e4b-6e8c-4b83-9895-727015671c39,681,8/17/2021 4:00:00 PM,10:27,JTA,PARTIAL_SHADE,76,79.04,20.96,8/17/2021 2:27:56 PM,armstrongj2_vcu_ces,8/17/2021 2:27:56 PM,armstrongj2_vcu_ces,-77.45494933,37.52659276
92,0ca50753-ff1b-4bde-8203-367411d2e156,775,8/17/2021 4:00:00 PM,10:28,JTA,FULL_SHADE,4,4.16,95.84,8/17/2021 2:28:29 PM,armstrongj2_vcu_ces,8/17/2021 2:28:29 PM,armstrongj2_vcu_ces,-77.45494712,37.52652663
93,3925fc65-933a-46d9-a5d0-557e1a8dc023,774,8/17/2021 4:00:00 PM,10:28,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:28:55 PM,armstrongj2_vcu_ces,8/17/2021 2:28:55 PM,armstrongj2_vcu_ces,-77.4549571,37.5265297
94,9d18eb05-b78a-424a-ab48-fd76dae45199,250,8/17/2021 4:00:00 PM,10:29,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:29:17 PM,armstrongj2_vcu_ces,8/17/2021 2:29:17 PM,armstrongj2_vcu_ces,-77.45497484,37.52654966
95,e91ec76e-ab79-45f2-af0e-9ed17dbc378a,251,8/17/2021 4:00:00 PM,10:29,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:29:42 PM,armstrongj2_vcu_ces,8/17/2021 2:29:42 PM,armstrongj2_vcu_ces,-77.45497038,37.52657999
96,97ef7bd0-ddb0-4817-87cd-f660e3178ffe,252,8/17/2021 4:00:00 PM,10:29,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:30:14 PM,armstrongj2_vcu_ces,8/17/2021 2:30:14 PM,armstrongj2_vcu_ces,-77.45492651,37.52661894
97,c65e9f0e-9b6a-47ce-b12f-3c71439fa023,617,8/17/2021 4:00:00 PM,10:34,JTA,PARTIAL_SHADE,88,91.52,8.47999999999999,8/17/2021 2:34:23 PM,armstrongj2_vcu_ces,8/17/2021 2:34:23 PM,armstrongj2_vcu_ces,-77.45527576,37.5263249
98,1dd91073-8a52-4540-a920-ba5dd076c4ab,648,8/17/2021 4:00:00 PM,10:34,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:34:56 PM,armstrongj2_vcu_ces,8/17/2021 2:34:56 PM,armstrongj2_vcu_ces,-77.45517184,37.5262529
99,566c6f18-b3e8-4f1c-a6d0-7af1f8baa104,616,8/17/2021 4:00:00 PM,10:35,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:35:21 PM,armstrongj2_vcu_ces,8/17/2021 2:35:21 PM,armstrongj2_vcu_ces,-77.4552672,37.52625987
100,8d69a17a-278a-4e96-976c-8ac9336a1247,264,8/17/2021 4:00:00 PM,10:35,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:35:49 PM,armstrongj2_vcu_ces,8/17/2021 2:35:49 PM,armstrongj2_vcu_ces,-77.45529455,37.52626611
101,1547c0ae-454b-4b89-acf2-c1f94a7b02fe,615,8/17/2021 4:00:00 PM,10:36,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:36:12 PM,armstrongj2_vcu_ces,8/17/2021 2:36:12 PM,armstrongj2_vcu_ces,-77.45524914,37.52627684
102,bad2e92a-43be-4dba-94e3-7e4812c5b13a,614,8/17/2021 4:00:00 PM,10:36,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:36:37 PM,armstrongj2_vcu_ces,8/17/2021 2:36:37 PM,armstrongj2_vcu_ces,-77.45525223,37.52628607
103,14bbb593-938c-44cd-b27b-f97a3f47140c,265,8/17/2021 4:00:00 PM,10:36,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:37:12 PM,armstrongj2_vcu_ces,8/17/2021 2:37:12 PM,armstrongj2_vcu_ces,-77.45527045,37.52629291
104,2167c4f1-8784-481b-a648-3d130d957f63,619,8/17/2021 4:00:00 PM,10:37,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:37:45 PM,armstrongj2_vcu_ces,8/17/2021 2:37:45 PM,armstrongj2_vcu_ces,-77.45529929,37.52629418
105,2613e9d5-8330-4e44-80b4-8cfffaf9914f,618,8/17/2021 4:00:00 PM,10:37,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:38:15 PM,armstrongj2_vcu_ces,8/17/2021 2:38:15 PM,armstrongj2_vcu_ces,-77.45530024,37.5263085
106,3b45cda7-9346-42d4-948c-80f320f1d892,262,8/17/2021 4:00:00 PM,10:40,JTA,FULL_SUN,63,65.52,34.48,8/17/2021 2:40:16 PM,armstrongj2_vcu_ces,8/17/2021 2:40:58 PM,armstrongj2_vcu_ces,-77.45535897,37.52626244
107,bbd98c2f-db25-4cd4-9fd9-c23c2e08fb97,756,8/17/2021 4:00:00 PM,10:41,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:41:39 PM,armstrongj2_vcu_ces,8/17/2021 2:41:39 PM,armstrongj2_vcu_ces,-77.45536333,37.52633291
108,a24f3893-4dfe-4c87-a897-0d45e0fcb570,624,8/17/2021 4:00:00 PM,10:43,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:43:50 PM,armstrongj2_vcu_ces,8/17/2021 2:43:50 PM,armstrongj2_vcu_ces,-77.45530856,37.52639195
109,f0b941ed-d0a7-4556-b279-98ff64fc84f9,772,8/17/2021 4:00:00 PM,10:44,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:44:16 PM,armstrongj2_vcu_ces,8/17/2021 2:44:16 PM,armstrongj2_vcu_ces,-77.45534239,37.5264121
110,8eaf25eb-920c-40b6-9466-e9f74fb8409c,623,8/17/2021 4:00:00 PM,10:44,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:44:42 PM,armstrongj2_vcu_ces,8/17/2021 2:44:42 PM,armstrongj2_vcu_ces,-77.45534492,37.52639874
111,3b7158ec-025d-42e6-a576-5bcf6f12e313,253,8/17/2021 4:00:00 PM,10:44,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:45:07 PM,armstrongj2_vcu_ces,8/17/2021 2:45:07 PM,armstrongj2_vcu_ces,-77.45535265,37.52638961
112,b9199878-1ec1-4e23-ac00-50493fa2ea91,621,8/17/2021 4:00:00 PM,10:45,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:45:36 PM,armstrongj2_vcu_ces,8/17/2021 2:45:36 PM,armstrongj2_vcu_ces,-77.45538604,37.52639252
113,a7a0a80b-5884-4283-bd20-55e881723bea,254,8/17/2021 4:00:00 PM,10:45,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:46:00 PM,armstrongj2_vcu_ces,8/17/2021 2:46:00 PM,armstrongj2_vcu_ces,-77.45539005,37.52637068
114,0d002cd3-cf1d-467c-b7ec-7794990fc269,590,8/17/2021 4:00:00 PM,10:46,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:46:32 PM,armstrongj2_vcu_ces,8/17/2021 2:46:32 PM,armstrongj2_vcu_ces,-77.45541889,37.52638656
115,a67fdea1-fdd9-4542-95dc-c3be8126141b,257,8/17/2021 4:00:00 PM,10:46,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:47:06 PM,armstrongj2_vcu_ces,8/17/2021 2:47:06 PM,armstrongj2_vcu_ces,-77.45544549,37.52634829
116,50f9921f-8ad4-4cbb-b847-11a553005a2b,258,8/17/2021 4:00:00 PM,10:47,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:47:31 PM,armstrongj2_vcu_ces,8/17/2021 2:47:31 PM,armstrongj2_vcu_ces,-77.45543887,37.52632622
117,e30e66f2-dbe7-4d9b-b63c-631ad7d2f582,591,8/17/2021 4:00:00 PM,10:54,JTA,FULL_SUN,82,85.28,14.72,8/17/2021 2:54:30 PM,armstrongj2_vcu_ces,8/17/2021 2:54:30 PM,armstrongj2_vcu_ces,-77.45549162,37.52638072
118,76d55bd5-d32b-45f5-a11d-49255ca48b2a,266,8/17/2021 4:00:00 PM,10:54,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:54:58 PM,armstrongj2_vcu_ces,8/17/2021 2:54:58 PM,armstrongj2_vcu_ces,-77.45548283,37.5263691
119,a8f07a29-e548-4220-adca-6ec97266d49b,586,8/17/2021 4:00:00 PM,10:55,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:55:28 PM,armstrongj2_vcu_ces,8/17/2021 2:55:28 PM,armstrongj2_vcu_ces,-77.4555016,37.52636394
120,a766c038-79ad-4edf-89c4-1762d72ef78f,592,8/17/2021 4:00:00 PM,10:57,JTA,FULL_SUN,90,93.6,6.39999999999999,8/17/2021 2:57:33 PM,armstrongj2_vcu_ces,8/17/2021 2:57:33 PM,armstrongj2_vcu_ces,-77.45553416,37.52622839
121,28e39857-2298-4027-8f08-aa67b15899a2,589,8/17/2021 4:00:00 PM,10:57,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:58:11 PM,armstrongj2_vcu_ces,8/17/2021 2:58:11 PM,armstrongj2_vcu_ces,-77.45551134,37.52629985
122,b1f028ea-afcd-4ca1-ba0a-ddb059d390eb,593,8/17/2021 4:00:00 PM,10:58,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:58:38 PM,armstrongj2_vcu_ces,8/17/2021 2:58:38 PM,armstrongj2_vcu_ces,-77.45555745,37.52628155
123,b86f9ae5-5283-4fc3-a614-ee720db1ba6e,259,8/17/2021 4:00:00 PM,10:58,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:59:06 PM,armstrongj2_vcu_ces,8/17/2021 2:59:06 PM,armstrongj2_vcu_ces,-77.45546775,37.52628243
124,32df8387-0df3-40c3-b761-2ee441bd47ce,260,8/17/2021 4:00:00 PM,10:59,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 2:59:45 PM,armstrongj2_vcu_ces,8/17/2021 2:59:45 PM,armstrongj2_vcu_ces,-77.45546545,37.52626142
125,57dd1c13-2568-42bb-ad7b-f329eeaa3301,594,8/17/2021 4:00:00 PM,10:59,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 3:00:10 PM,armstrongj2_vcu_ces,8/17/2021 3:00:10 PM,armstrongj2_vcu_ces,-77.45546951,37.52625403
126,f3018972-6d35-4951-9b61-678cd00c2028,611,8/17/2021 4:00:00 PM,11:01,JTA,FULL_SUN,86,89.44,10.56,8/17/2021 3:02:04 PM,armstrongj2_vcu_ces,8/17/2021 3:02:04 PM,armstrongj2_vcu_ces,-77.45540909,37.52615418
127,1f5ed2c5-8fa4-410f-9890-447f0075e294,182,8/17/2021 4:00:00 PM,11:02,JTA,PARTIAL_SHADE,88,91.52,8.47999999999999,8/17/2021 3:03:10 PM,armstrongj2_vcu_ces,8/17/2021 3:03:10 PM,armstrongj2_vcu_ces,-77.45544442,37.52607579
128,68770d59-f034-407f-a571-0e7d2080cd63,185,8/17/2021 4:00:00 PM,11:04,JTA,FULL_SUN,90,93.6,6.39999999999999,8/17/2021 3:04:23 PM,armstrongj2_vcu_ces,8/17/2021 3:04:23 PM,armstrongj2_vcu_ces,-77.45554608,37.52612479
129,680a7cc7-dff7-4303-be45-63a10c1e8bbf,261,8/17/2021 4:00:00 PM,11:04,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 3:05:12 PM,armstrongj2_vcu_ces,8/17/2021 3:05:12 PM,armstrongj2_vcu_ces,-77.4554081,37.52623117
130,7db23226-43b4-43ba-a951-fe673e40e450,263,8/17/2021 4:00:00 PM,11:05,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 3:05:44 PM,armstrongj2_vcu_ces,8/17/2021 3:05:44 PM,armstrongj2_vcu_ces,-77.45540385,37.52620201
131,49df2e61-766f-4330-9eb9-6e00d4a7b629,612,8/17/2021 4:00:00 PM,11:05,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 3:06:10 PM,armstrongj2_vcu_ces,8/17/2021 3:06:10 PM,armstrongj2_vcu_ces,-77.45537938,37.52619301
132,f97d24e6-c420-452c-a4fb-d73776e8a57e,613,8/17/2021 4:00:00 PM,11:06,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 3:06:42 PM,armstrongj2_vcu_ces,8/17/2021 3:06:42 PM,armstrongj2_vcu_ces,-77.45538937,37.52618057
133,a1f88f3c-2e28-459f-a2a6-4be9210470c0,610,8/17/2021 4:00:00 PM,11:06,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 3:07:15 PM,armstrongj2_vcu_ces,8/17/2021 3:07:15 PM,armstrongj2_vcu_ces,-77.45538747,37.52614626
134,c4898415-6045-49cf-b351-6dfe4ad6cc71,609,8/17/2021 4:00:00 PM,11:07,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 3:07:45 PM,armstrongj2_vcu_ces,8/17/2021 3:07:45 PM,armstrongj2_vcu_ces,-77.45540791,37.52611648
135,677e1b40-e2c5-41bc-8b6e-18b40e2e4eef,183,8/17/2021 4:00:00 PM,11:07,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 3:08:11 PM,armstrongj2_vcu_ces,8/17/2021 3:08:11 PM,armstrongj2_vcu_ces,-77.45548649,37.52607978
136,642b7697-761f-4754-b4ed-19ed0869a4cc,184,8/17/2021 4:00:00 PM,11:08,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 3:08:35 PM,armstrongj2_vcu_ces,8/17/2021 3:08:35 PM,armstrongj2_vcu_ces,-77.45552329,37.52612036
137,5448e3e5-8d72-4960-a5be-4288d41657a3,597,8/17/2021 4:00:00 PM,11:08,JTA,FULL_SUN,96,99.84,0.159999999999997,8/17/2021 3:09:00 PM,armstrongj2_vcu_ces,8/17/2021 3:09:00 PM,armstrongj2_vcu_ces,-77.45557148,37.52611045
