Pool_ID,DistRC_m,Depth_cm,Pct_Shaded,MaxRTemp_Z,Depth_Z,Pct_Shaded_Z,SurfArea_Z,MaxTemp_Predicted_C,MaxTemp_SE,MaxTemp_Z
282,11.81255457,14,0.72,0,-0.499611323,2.015672358,0.035721062,29.81790207,2.711601994,-0.771503934
284,13.77048295,29.875,0.25,0,0.085088772,0.347713595,-0.080675222,29.33579445,1.31083822,-0.962876801
285,11.0344387,15.75,0,0,-0.435156195,-0.539498513,-0.075713664,33.23421063,2.676618757,0.584601503
286,10.28905568,75,0,0,1.747110302,-0.539498513,-0.101057981,28.97708031,2.703649687,-1.105268561
287,14.02337321,26.05,0,0,-0.055791724,-0.539498513,-0.028953975,32.49415253,2.674206168,0.290835061
288,16.74356349,29.5625,0,0,0.073578927,-0.539498513,-0.175180146,31.61745254,1.312239976,-0.057171449
289,15.70689024,9.2,0,0,-0.676402533,-0.539498513,0.046314729,33.7048301,2.67971221,0.771414143
290,15.16020082,5.125,0,0,-0.826490904,-0.539498513,-0.54632738,33.99762007,2.682246402,0.887637274
291,17.20607916,78.94134048,0,0,1.892275792,-0.539498513,-0.241753137,33.61164351,1.357512109,0.734423679
292,17.9756382,36.56773778,0,0,0.331592357,-0.539498513,-0.45869468,31.56171164,1.306021264,-0.07929783
293,17.71270071,26.5,0,0,-0.039217548,-0.539498513,0.460540679,32.46181989,2.674169229,0.278000605
294,20.12929048,91.0999974,0,0,2.340097389,-0.539498513,0.299935048,27.82029066,2.7278442,-1.564456808
298,39.57563225,46,0.93,0,0.678996742,2.760930529,-0.245178841,26.48559552,2.760729213,-2.094264726
300,42.80420238,63.96428571,0.21,0,1.340648368,0.205759658,-0.274349754,28.73690278,2.692016178,-1.200607156
301,45.16163125,11.125,0.11,0,-0.605501892,-0.149125185,-0.092810999,33.02537226,2.674996083,0.501703006
302,42.95866232,64,0.04,0,1.341963779,-0.397544576,0.111485924,29.57065325,2.690469052,-0.869649477
303,38.29644932,25.20833333,0.95,0,-0.086791571,2.831907497,-0.007860469,27.88109284,2.752352367,-1.540321349
304,55.74961036,40.66071429,0.44,0,0.48234283,1.021994797,-0.045489104,29.27978429,2.686264669,-0.985110062
306,66.87303559,21.04166667,0.92,0,-0.240256163,2.725442044,0.137523112,28.32805437,2.745358606,-1.362899742
307,72.20980909,23.13541667,0.72,0,-0.163140206,2.015672358,-0.175708169,33.37666332,0.999991258,0.641148171
308,59.82632294,20.34375,0.98,0,-0.265961482,2.93837295,0.257316514,28.08302934,2.757241271,-1.460162552
309,63.29043732,24.53846154,0.92,0,-0.111463956,2.725442044,-0.153051574,28.07680861,2.7461944,-1.462631876
310,32.06504157,89.98989201,0,0,2.29921054,-0.539498513,-0.462671499,27.90005206,2.725951672,-1.532795477
311,30.73205262,17.5,0,0,-0.370701066,-0.539498513,0.505463319,29.28417094,1.334137018,-0.983368779
313,21.87885304,23.92601777,0,0,-0.13402118,-0.539498513,-0.564610178,32.64676129,2.674457937,0.351413188
314,24.53316818,24.75,0,0,-0.103672676,-0.539498513,2.774520257,31.45593633,1.305664338,-0.121285394
315,6.794454169,42.6,0,0,0.553769635,-0.539498513,-0.392008463,31.30503005,2.676620317,-0.181187716
316,9.914091792,59,0,0,1.157806269,-0.539498513,-0.428053762,28.56682055,1.318009411,-1.268121383
317,15.31651919,39.8604927,0.19,0,0.452869467,0.134782689,-0.085435143,30.56715774,2.673846742,-0.47408651
318,13.83533833,13.4375,0,0,-0.520329043,-0.539498513,-0.447531357,36.67981011,1.331315621,1.952333986
319,13.1224736,165.4627266,0,0,5.078988403,-0.539498513,-0.330470564,22.4773062,2.925349398,-3.68535723
320,8.346414356,51.375,0,0,0.876966066,-0.539498513,0.538920434,30.67454366,2.681040633,-0.431459612
321,11.9414662,4.625,0.89,0,-0.844906655,2.618976591,-0.29033604,28.98325004,1.310822421,-1.102819486
322,12.56461798,32.25,0,0,0.172563589,-0.539498513,-0.331973157,32.04868067,2.674202138,0.114004776
323,18.68202961,19.15625,0.23,0,-0.309698891,0.276736626,1.510152151,34.17706514,1.313381558,0.958868086
324,17.11515715,22.24833286,0,0,-0.195812835,-0.539498513,-0.494315873,32.76730346,2.6747471,0.399262462
325,18.66955184,28.58333333,0,0,0.037514748,-0.539498513,-0.11187516,30.09858078,1.322046115,-0.660088374
326,29.99509701,27.375,0.01,0,-0.006989983,-0.504010029,-0.491381118,32.34975579,2.673722687,0.233516701
327,16.91216035,14.1875,0,0,-0.492705417,-0.539498513,-0.229455956,33.34647672,2.67724678,0.629165587
329,34.46641419,14.64044969,0.18,0,-0.476022599,0.099294205,-0.578226076,34.60812358,1.312256597,1.129976954
330,38.03061837,11.77115385,0.19,0,-0.581703075,0.134782689,-0.450099195,32.58538518,2.67404537,0.327049909
331,27.61732801,56.58333333,0,0,1.068796806,-0.539498513,-0.12586596,29.5946711,0.985711192,-0.860115582
332,21.63982464,44,0.04,0,0.605333738,-0.397544576,0.183630207,31.00765927,2.676082318,-0.299229203
333,21.80081988,28.125,0,0,0.020633643,-0.539498513,-0.615487986,32.34506316,2.674083591,0.231653958
334,18.20159175,12.29807692,0.65,0,-0.562295707,1.767252968,-0.46386801,30.28455139,2.702637545,-0.586267244
335,13.22515188,23.68666625,0.02,0,-0.142836856,-0.468521544,-0.492126323,31.84685694,1.306739978,0.033890744
336,15.15663825,9.875,0,0,-0.651541269,-0.539498513,-0.560273502,33.65633114,2.679337528,0.752162459
337,17.55596461,21.66666667,0.04,0,-0.217236474,-0.397544576,-0.543578415,31.23954347,0.983004305,-0.207182648
338,19.18916856,29,0.23,0,0.052861207,0.276736626,-0.098912397,32.99127455,0.98451128,0.488167903
339,19.66010076,21,0.29,0,-0.241790809,0.489667532,1.321175873,31.4303389,2.673482812,-0.131446307
340,7.815071437,33.75,0,0,0.227810842,-0.539498513,-0.533252938,31.94090521,2.67436474,0.071223255
341,10.51975685,13.7125,0,0,-0.51020038,-0.539498513,-0.319099876,33.38060561,2.677451361,0.642713068
342,15.0902498,4.75,0,0,-0.840302717,-0.539498513,-0.531107391,34.02456393,2.682503051,0.898332654
343,1.692181319,59.9375,0,0,1.192335802,-0.539498513,-0.317390125,30.05932546,2.687439866,-0.675670792
344,12.61211732,36.02083333,0,0,0.311449045,-0.539498513,1.992332025,31.09633015,1.312533632,-0.264031252
345,42.51832599,7.916666667,0,0,-0.723669628,-0.539498513,-0.464863428,33.79703798,2.680459936,0.80801611
346,36.58407032,21.35480769,0,0,-0.228722709,-0.539498513,-0.118304939,34.58185812,0.993878035,1.119550866
347,35.81281445,12.6234375,0,0,-0.550312188,-0.539498513,0.363655417,33.45885508,2.677944447,0.673774235
348,36.16562961,13.36458333,0,0,-0.523014674,-0.539498513,-0.124156197,33.40560353,2.677605247,0.652636004
350,47.17328307,20.78125,0,0,-0.2498477,-0.539498513,-0.000440462,32.74635314,0.820576177,0.390946222
351,41.56283106,20,0,0,-0.278622311,-0.539498513,0.837353532,35.43242254,1.315283514,1.457182849
352,38.26063121,8.175,0,0,-0.714154823,-0.539498513,-0.539404643,33.77847665,2.680305695,0.800648182
353,16.24254858,45.16666667,0,0,0.648303824,-0.539498513,3.83026685,29.85622412,0.983707707,-0.756291975
354,16.08545483,35.53125,0,0,0.293416955,-0.539498513,-0.387858165,32.91487522,0.983889195,0.457841149
355,15.94584987,43.3254468,0,0,0.580488931,-0.539498513,-0.468542172,31.25290648,2.67690341,-0.201878194
357,50.31956341,38.75,0.38,0,0.411968352,0.809063891,10.40464579,29.71224024,2.680969706,-0.813446452
358,56.70346788,25.96875,0,0,-0.058784283,-0.539498513,7.970514662,32.49999037,2.674213449,0.293152394
359,53.49829074,20.31666667,0,0,-0.266959002,-0.539498513,0.12850284,35.11727578,0.987200297,1.332085181
360,56.1217309,22.0049999,0,0,-0.204775153,-0.539498513,-0.036129924,32.784787,2.674795657,0.406202565
361,75.28004348,14.44861111,0,0,-0.483088302,-0.539498513,-0.448034227,32.18755753,1.308324399,0.16913202
362,80.97858929,24.65833333,0.04,0,-0.107048898,-0.397544576,0.00273318,32.35549772,0.982530314,0.235795963
363,61.33832079,11.75,0,0,-0.582482203,-0.539498513,-0.603922111,33.52161183,2.67836408,0.698685558
364,62.85329608,37.4375,0.01,0,0.363627006,-0.504010029,2.20038338,31.62676214,2.674690886,-0.053476
365,62.41839854,13.58333333,0,0,-0.514957783,-0.539498513,-0.59659147,33.38988628,2.677508093,0.646397033
366,55.16235487,39.625,0,0,0.444195917,-0.539498513,-0.161370481,29.41050776,0.823471881,-0.933219315
367,54.84637247,64.6875,0,0,1.367285437,-0.539498513,1.271291664,29.71803654,2.691873093,-0.811145607
368,51.34519346,79.25,0,0,1.903644186,-0.539498513,-0.488464506,28.67171653,2.709353489,-1.22648287
369,46.70599315,30.97222222,0,0,0.125501114,-0.539498513,-0.422823969,32.14048938,2.67411389,0.150448294
370,50.68075759,25.94666586,0.04,0,-0.059597675,-0.397544576,-0.419699084,32.30479675,2.67278188,0.215670188
371,32.78655797,20.875,0,0,-0.246394747,-0.539498513,-0.335996103,32.86597784,2.675043108,0.438431307
372,30.24591204,22.625,0,0,-0.181939618,-0.539498513,3.831741666,32.74023981,2.674675242,0.388519533
373,28.51585622,20.625,0,0,-0.255602622,-0.539498513,-0.581594943,31.01875626,1.310219892,-0.294824246
374,26.61774371,24.33333333,0,0,-0.119019136,-0.539498513,1.427380777,32.61749555,2.674399755,0.339796135
375,9.276440808,28.8125,0.04,0,0.045955301,-0.397544576,-0.208603877,30.20594051,1.310431265,-0.617471875
376,7.816331932,13.25,0,0,-0.52723495,-0.539498513,-0.480485731,33.41383638,2.677656675,0.655904037
377,11.62363346,32,0,0,0.163355714,-0.539498513,1.336999331,32.06664324,2.674181234,0.121135029
378,24.75306716,30.58628403,0,0,0.111286431,-0.539498513,-0.404872497,32.16821916,2.674096329,0.161455642
379,76.0852472,2.25,0.05,0,-0.932381473,-0.362056091,-0.591653742,37.10856832,0.994477955,2.122529776
380,70.72507599,20.4375,0,0,-0.262508529,-0.539498513,1.077990917,36.24639942,1.332069239,1.780291392
382,47.78177221,6.625,0.2,0,-0.771243651,0.170271173,-0.607181038,35.13078024,1.312897867,1.337445785
390,38.94282047,7.125,0,0,-0.7528279,-0.539498513,-0.265997451,33.85391947,2.680944299,0.830595246
392,27.88887454,9,0,0,-0.683768834,-0.539498513,-0.546193351,33.5177616,1.311506098,0.697157209
399,1.634511531,18.30729167,0,0,-0.340967301,-0.539498513,-0.543667807,33.05046845,2.675739706,0.511664952
400,11.02135686,9.1875,0.11,0,-0.676862927,-0.149125185,-0.267416612,33.16458222,2.67594056,0.556962471
404,18.58447562,6.25,0.38,0,-0.785055464,0.809063891,-0.360938131,32.04737501,2.681390177,0.113486494
407,4.898830407,18.25625,0,0,-0.342847243,-0.539498513,-0.529994377,33.05413581,2.675755443,0.513120712
409,0.12523139,8.075,0.25,0,-0.717837973,0.347713595,-0.380697369,32.5557844,2.676240888,0.315299863
414,1.39099936,12.75,0,0,-0.545650701,-0.539498513,-0.260499435,33.44976153,2.677885426,0.670164544
418,19.00912769,25.125,0,0,-0.089860863,-0.539498513,0.143568644,31.3955118,1.30831647,-0.145270939
421,1.534884781,11.5,0,0,-0.591690079,-0.539498513,-0.309176682,33.5395744,2.678488149,0.705815811
422,1.312715693,8.640625,0,0,-0.697005155,-0.539498513,-0.52711799,33.74502136,2.680032429,0.787368085
423,1.968059073,9.944444444,0,0,-0.648983526,-0.539498513,-0.579594662,33.65134154,2.679299708,0.750181833
424,5.118439338,65.83333333,0.02,0,1.4094882,-0.468521544,1.983101479,29.53731788,2.692639619,-0.882881969
425,5.139352706,30.75,0.11,0,0.117316336,-0.149125185,0.078341588,33.69345745,0.995186612,0.766899765
426,17.89102317,39.625,0.01,0,0.444195917,-0.504010029,-0.085301612,31.46958961,2.675280713,-0.115865717
429,12.48018594,23.4,0,0,-0.153395204,-0.539498513,-0.032232644,32.68455583,2.674540025,0.366415748
431,15.24169113,6.925,0.28,0,-0.760194201,0.454179048,-0.469174639,32.49082697,2.677404375,0.289514978
432,14.38120165,25,0,0,-0.094464801,-0.539498513,-0.203642264,35.69303053,1.329232379,1.560631325
434,10.98017888,7.125,0.17,0,-0.7528279,0.063805721,-0.212894943,33.01760291,2.676281755,0.498618961
435,9.879366055,6.75,0,0,-0.766639713,-0.539498513,-0.168374738,33.88086333,2.681179883,0.841290626
436,35.94516327,11,0.01,0,-0.61010583,-0.504010029,-0.327950235,33.52630446,2.678275367,0.700548301
437,38.39384172,3.375,0.34,0,-0.890946033,0.667109954,-0.178230863,32.45072499,2.68114681,0.273596476
439,36.82050281,7.25,0,0,-0.748223962,-0.539498513,-0.563290686,33.84493818,2.680866649,0.82703012
441,35.77299394,10.625,0,0,-0.623917643,-0.539498513,-0.409950616,33.60244342,2.678936262,0.730771698
443,24.09594334,12.83333333,0.59,0,-0.542581409,1.554322062,-0.463567127,30.54126361,2.695667817,-0.484365199
446,46.63956659,5.458333333,0.02,0,-0.814213737,-0.468521544,-0.386327208,33.87527979,2.681065225,0.839074236
448,28.53331682,19.925,0.15,0,-0.281384674,-0.007171248,0.415484052,32.19630925,2.671652695,0.172606018
449,26.00407139,27.75,0,0,0.00682183,-0.539498513,-0.253700577,26.87377409,1.373307604,-1.940177044
450,28.51932219,28.75,1,0,0.043653332,3.009349919,-0.071288398,27.38064757,2.7641396,-1.738973357
451,40.116295,13,0.71,0,-0.536442826,1.980183874,-0.164888189,30.36725955,0.991301409,-0.553436201
454,35.17752069,41.75,0.59,0,0.522462859,1.554322062,-0.272896067,28.76195592,1.306045342,-1.190662299
456,42.35147927,8.664772727,0.24,0,-0.696115758,0.312225111,-0.37675246,34.14128183,1.315991819,0.944663884
457,36.42220814,26,0.12,0,-0.057633299,-0.113636701,-0.474250214,31.90740395,2.671173393,0.05792491
458,27.85199083,14.25,0.03,0,-0.490403448,-0.43303306,-0.367374858,33.1944008,2.675944595,0.568798973
460,54.11891651,1.5,0.94,0,-0.960005099,2.796419013,-0.084161747,29.63373881,2.750632215,-0.844607632
465,38.54623431,26.25,0.48,0,-0.048425423,1.163948734,-0.535800783,30.11841808,2.684781932,-0.652213948
467,56.78081168,6.0625,0.95,0,-0.791961371,2.831907497,-0.076853466,29.25672673,2.751298319,-0.994262774
468,57.44736927,10,0.81,0,-0.646937332,2.335068717,-0.50784153,29.66254745,2.725705839,-0.83317203
472,62.496626,12.875,0.4,0,-0.541046763,0.88004086,0.182691482,31.47297658,2.679986336,-0.114521255
475,11.11985014,28.25,0.11,0,0.025237581,-0.149125185,-0.458963145,31.79493586,2.671266091,0.013280646
483,8.615911898,11.375,0,0,-0.596294016,-0.539498513,-0.174813576,35.86922491,1.317749716,1.630571774
485,0.71176584,36.90625,0,0,0.344060271,-0.539498513,-0.499141996,31.7141277,2.674914943,-0.018796194
486,74.76490874,4.75,0.97,0,-0.840302717,2.902884466,-0.495780503,25.08258498,1.338296214,-2.651190482
487,74.89981671,12.83333333,0.63,0,-0.542581409,1.696275999,-0.084519349,31.54693771,1.313279487,-0.085162347
488,78.25151283,26.234375,1,0,-0.049000916,3.009349919,-0.055431441,27.56139598,2.763127772,-1.667225182
489,65.37645602,11.975,0.94,0,-0.574195115,2.796419013,-0.366851857,28.88110691,2.748594452,-1.143365251
490,62.63918634,22.5,0.26,0,-0.186543556,0.383202079,-0.055263808,38.30507952,1.39356167,2.597485515
491,63.85942412,19.29166667,0.29,0,-0.304711292,0.489667532,-0.39461888,31.55308316,2.673690166,-0.082722909
492,65.74258823,6.5,0.06,0,-0.775847589,-0.326567607,-0.502544676,33.60365536,2.678811969,0.731252779
495,60.5171969,21.6,0.08,0,-0.219691908,-0.255590638,-0.307165226,32.42032564,2.672272452,0.261529438
496,59.45113343,8.0625,0.32,0,-0.718298367,0.596132985,-0.556250591,32.21231689,2.678030604,0.178960258
500,29.76651225,12.375,0,0,-0.559462514,-0.539498513,0.24244343,38.16301817,1.352833729,2.541094189
501,23.58881964,5.75,0,0,-0.803471215,-0.539498513,-0.548808199,32.89770043,1.312224254,0.451023606
502,23.42632069,6.25,0,0,-0.785055464,-0.539498513,-0.540494211,33.91678848,2.681500143,0.855551133
504,22.77636984,9.5,0,0,-0.665353083,-0.539498513,1.017036669,32.71292302,1.305158711,0.37767612
508,31.58163162,7,0.31,0,-0.757431838,0.560644501,-0.263600531,36.55684231,1.344855898,1.903521856
509,32.77671919,7,0.31,0,-0.757431838,0.560644501,1.990320714,32.33785292,2.678195189,0.228791852
510,25.07363283,10.5,0.05,0,-0.628521581,-0.362056091,0.66668251,35.19734252,1.317873031,1.363867715
511,47.99101204,30.5,0,0,0.10810846,-0.539498513,-0.463254253,30.33267987,0.99054873,-0.567162621
517,39.35941697,43.875,0,0,0.6007298,-0.539498513,1.63415839,31.21342092,2.677127757,-0.217552009
518,26.83718281,4.75,0.38,0,-0.840302717,0.809063891,-0.55618354,33.7916588,1.315948406,0.805880843
527,49.85706272,7.25,0,0,-0.748223962,-0.539498513,-0.536806511,33.84493818,2.680866649,0.82703012
528,46.07343911,5.25,0,0,-0.821886966,-0.539498513,-0.070215649,33.98863878,2.68216173,0.884072147
533,89.99365547,14.75,0.13,0,-0.471987697,-0.078148217,-0.240552493,32.66652474,2.673218804,0.359258298
534,89.55772342,28.5,0.46,0,0.034445456,1.092971766,-0.064449473,30.05514509,2.683500774,-0.677330196
535,80.64929757,31,0,0,0.126524211,-0.539498513,-0.410855825,32.13849354,2.674115317,0.149656043
536,27.02503512,13.71875,0,0,-0.509970183,-0.539498513,0.559303073,33.38015655,2.677448628,0.642534812
541,4.929816547,20.1875,0,0,-0.271716405,-0.539498513,-0.401703685,32.91537492,2.675211338,0.458039504
542,5.955977405,11.375,0,0,-0.596294016,-0.539498513,-0.519123553,34.35470544,1.307712021,1.029382495
543,8.128466478,17.5,0,0,-0.370701066,-0.539498513,1.940570384,33.1084726,2.675997243,0.534689729
544,2.45148756,19.125,0.15,0,-0.310849875,-0.007171248,-0.379577654,32.25378949,2.671815881,0.195422829
545,3.682189435,3.125,0,0,-0.900153908,-0.539498513,-0.523061559,34.14132067,2.68366078,0.944679301
548,9.190451788,15.25,0,0,-0.453571946,-0.539498513,-0.453196947,33.27013578,2.676812224,0.59886201
550,26.30754836,16.75,0.02,0,-0.398324693,-0.468521544,-0.438580385,33.06397014,2.675399167,0.517024455
553,40.08436192,9,0,0,-0.683768834,-0.539498513,-0.439194451,34.69741244,1.312835007,1.165420215
555,39.22588642,6.125,0,0,-0.789659402,-0.539498513,-0.59641267,33.92576977,2.681581306,0.85911626
558,91.98467836,29.6875,0.89,0,0.078182865,2.618976591,0.025395599,24.57296202,1.324715852,-2.853485578
559,91.56391248,19.5,0.82,0,-0.297038062,2.370557201,-0.241189475,28.9307745,2.72706369,-1.123649677
565,32.60452176,17.875,0,0,-0.356889253,-0.539498513,-0.353831017,33.08152874,2.675875321,0.523994349
567,32.5816625,25.125,0.03,0,-0.089860863,-0.43303306,-0.116613205,32.41302878,2.673174182,0.258632949
570,14.99695856,77,0,0,1.820773306,-0.539498513,0.115374725,28.83337971,2.70627235,-1.162310589
572,56.29404429,75,0.99,0,1.747110302,2.973861435,-0.577370889,24.10676626,2.810895577,-3.038542226
574,56.53897857,27,0.05,0,-0.020801797,-0.362056091,1.422016758,32.17991929,2.672432907,0.166100014
576,31.88510524,19,0.4,0,-0.315453813,0.88004086,-0.542779232,30.26949701,1.306714999,-0.592243089
581,9.99503296,7.3125,0,0,-0.745921993,-0.539498513,-0.427450295,33.84044754,2.680827989,0.825247556
585,8.439586471,20.375,0,0,-0.264810498,-0.539498513,-0.222751096,32.90190299,2.675164131,0.452691814
586,10.47545614,56.125,0,0,1.051915701,-0.539498513,-0.528559558,30.33325474,2.684336956,-0.566934427
589,18.53751563,5.5,0,0,-0.812679091,-0.539498513,-0.550886707,33.97067621,2.681993701,0.876941894
590,10.68910278,24.125,0,0,-0.126692365,-0.539498513,-0.138873364,32.63246436,2.674428927,0.345738013
591,8.651898617,12.75,0.15,0,-0.545650701,-0.007171248,-0.147723773,32.71183516,2.673763919,0.377244292
592,27.0654855,9.75,0.06,0,-0.656145207,-0.326567607,-0.163547214,33.37014188,2.676967202,0.638559484
593,19.16799796,8.125,0,0,-0.715996398,-0.539498513,-0.597887741,33.78206917,2.680335401,0.802074233
594,26.18494152,22.4375,0,0,-0.188845525,-0.539498513,-0.582734769,32.75371174,2.67471051,0.393867223
597,41.0487986,3.75,0,0,-0.87713422,-0.539498513,-0.593462537,34.09641423,2.683206737,0.926853668
601,83.76012796,18.625,0.31,0,-0.329265626,0.560644501,-0.068003039,31.50259318,2.6744804,-0.102764933
602,84.34824057,5.75,0.24,0,-0.803471215,0.312225111,-0.554037989,32.77203144,2.677297326,0.401139237
604,86.56405291,14.1875,0.26,0,-0.492705417,0.383202079,-0.570666026,35.0491564,1.329227429,1.30504516
605,78.19225445,2.75,0.06,0,-0.913965722,-0.326567607,-0.23944619,33.87309399,2.681309786,0.838206581
606,72.35405865,23,0,0,-0.168127805,-0.539498513,1.19271085,32.71329595,2.674607691,0.377824153
607,65.5011349,6.958333333,0.02,0,-0.758966484,-0.468521544,-0.357719838,33.76750434,2.680105677,0.796292715
608,75.7940323,20.5,0.18,0,-0.26020656,0.099294205,-0.603788013,32.00741005,2.671538895,0.097622385
609,46.67184663,11.375,0,0,-0.596294016,-0.539498513,-0.470361398,33.54855569,2.678550844,0.709380938
610,43.53942142,4.9375,0,0,-0.833396811,-0.539498513,-0.62289685,34.011092,2.682374233,0.892984964
611,41.66239898,6,0.11,0,-0.79426334,-0.149125185,-0.589439624,36.66864104,1.331428594,1.94790042
612,37.69642874,12.125,0,0,-0.56867039,-0.539498513,-0.460304115,33.49466797,2.67818128,0.687990178
613,38.94921657,3.5,0,0,-0.886342095,-0.539498513,-0.602312945,34.11437681,2.68338704,0.933983921
614,30.35077402,13.625,0,0,-0.513423137,-0.539498513,-0.488062215,33.38689252,2.677489741,0.645208657
615,31.68613156,5.125,0,0,-0.826490904,-0.539498513,-0.553367503,33.99762007,2.682246402,0.887637274
616,33.22264051,26.25,0,0,-0.048425423,-0.539498513,-0.473847932,31.56767135,1.30732822,-0.07693212
617,24.3303482,9.5,0.08,0,-0.665353083,-0.255590638,-0.437239414,33.28971427,2.676492875,0.606633704
618,25.5447928,9.75,0,0,-0.656145207,-0.539498513,-0.519709131,33.66531243,2.679405945,0.755727585
619,27.46762251,15,0,0,-0.462779821,-0.539498513,0.582881909,30.82317,1.32451222,-0.372462311
620,8.33516041,7.05,0,0,-0.755590263,-0.539498513,-0.535800801,31.22592953,1.317507045,-0.21258671
621,11.17249952,18.75,0,0,-0.324661689,-0.539498513,-0.454672037,33.01865972,2.675606299,0.499038462
622,12.22290727,26.10227273,0,0,-0.053866441,-0.539498513,-0.429266732,32.49039672,2.674201583,0.28934419
623,11.94016347,17.9375,0,0,-0.354587284,-0.539498513,-0.554105037,33.07703809,2.675855387,0.522211785
624,14.23687695,7.125,0,0,-0.7528279,-0.539498513,-0.569861447,33.85391947,2.680944299,0.830595246
627,13.31757702,50.6875,0,0,0.851644408,-0.539498513,0.029083255,30.72394075,2.680616017,-0.411851415
629,16.26025438,2.5625,0,0,-0.920871628,-0.539498513,-0.600703779,34.18173647,2.684078779,0.960722372
630,32.90791253,29.75,0.97,0,0.080484834,2.902884466,-0.267338388,27.45638254,2.758213659,-1.70891032
631,22.15208966,26.5,0.25,0,-0.039217548,0.347713595,0.468452407,31.23194261,2.672171814,-0.210199815
638,19.2651066,25.625,0.15,0,-0.071445112,-0.007171248,-0.192780399,33.24087788,0.983675101,0.587248073
639,16.2794622,10,0,0,-0.646937332,-0.539498513,0.088823471,37.71871744,1.345216191,2.364728785
643,25.01131951,43.1375,0,0,0.573566568,-0.539498513,0.169416073,31.26641052,2.676828641,-0.196517761
644,21.53838221,7.625,0,0,-0.734412149,-0.539498513,-0.505823376,33.81799432,2.680636335,0.816334739
645,30.04658191,28.75,0,0,0.043653332,-0.539498513,0.18617787,32.30015672,2.674070571,0.213828324
646,24.59263026,92.4375,0,0,2.389359619,-0.539498513,0.01349424,27.72419069,2.73016807,-1.602603738
650,52.62846138,26.25,0.13,0,-0.048425423,-0.078148217,0.495406013,31.84024628,2.671084582,0.03126664
652,79.15242527,24.97916667,0,0,-0.095232124,-0.539498513,-0.536940619,32.57109223,2.674317132,0.321376313
653,80.94636603,9.8125,0,0,-0.653843238,-0.539498513,-0.562620207,33.66082179,2.679371681,0.753945022
654,81.50849614,12.25,0,0,-0.564066452,-0.539498513,-0.567313602,33.48568668,2.678121228,0.684425051
655,78.95607305,7.125,0,0,-0.7528279,-0.539498513,-0.553233406,33.85391947,2.680944299,0.830595246
656,84.63123148,4,0.19,0,-0.867926344,0.134782689,-0.608146169,33.14374492,2.678044442,0.548691095
657,80.42571208,9.375,0,0,-0.66995702,-0.539498513,-0.470495497,33.69225629,2.679613838,0.766422965
658,88.84990511,8.25,0.38,0,-0.71139246,0.809063891,-0.511193965,31.90367441,2.680502536,0.056444467
659,85.02474415,15.4375,0.66,0,-0.446666039,1.802741452,-0.362145033,30.00978781,2.703474234,-0.69533479
660,78.14379825,19.5,0,0,-0.297038062,-0.539498513,-0.341225889,32.964772,2.67539294,0.477647701
661,77.31003593,1,0,0,-0.97842085,-0.539498513,-0.551892435,34.29400256,2.685286378,1.005286455
662,90.07444196,6.25,0.31,0,-0.785055464,0.560644501,1.731781197,32.39174065,2.678565915,0.250182612
663,65.94004934,10.25,0,0,-0.637729456,-0.539498513,-0.450447978,33.62938728,2.679134914,0.741467078
664,69.93735162,28.625,0,0,0.039049394,-0.539498513,0.882276063,32.30913801,2.67407229,0.217393451
665,57.69191483,34.5,0,0,0.255434469,-0.539498513,-0.350076298,31.88701749,2.674469935,0.049832495
666,55.91902891,39.625,0,0,0.444195917,-0.539498513,0.098076176,31.5187847,2.6756149,-0.0963377
667,67.52192335,29.75,0.15,0,0.080484834,-0.007171248,7.81536455,31.49038004,2.671128339,-0.107612942
668,59.49555609,32.5,0,0,0.181771465,-0.539498513,2.027063014,32.03071809,2.674224814,0.106874523
669,37.70606081,6.25,0,0,-0.785055464,-0.539498513,-0.551791854,33.91678848,2.681500143,0.855551133
670,31.9888911,5.5,0,0,-0.812679091,-0.539498513,-0.295498778,33.97067621,2.681993701,0.876941894
672,34.26328774,6,0,0,-0.79426334,-0.539498513,-0.611163354,33.93475106,2.681662907,0.862681387
673,25.61420893,7.0625,0,0,-0.755129869,-0.539498513,-0.612370228,35.04755367,1.309533072,1.304408954
674,33.01377053,22.875,0,0,-0.172731743,-0.539498513,0.03116176,32.72227723,2.674629766,0.38138928
675,15.4209343,26.5,0,0,-0.039217548,-0.539498513,0.046716986,32.46181989,2.674169229,0.278000605
676,17.74784586,18.25,0,0,-0.34307744,-0.539498513,-0.07651818,33.05458487,2.675757375,0.513298968
677,19.43982423,10,0,0,-0.646937332,-0.539498513,-0.536806511,33.64734986,2.67926955,0.748597332
678,24.95488179,9.6875,0,0,-0.658447176,-0.539498513,-0.555580106,33.66980307,2.679440319,0.757510149
679,26.04491502,30.75,0,0,0.117316336,-0.539498513,-0.360938163,32.15645612,2.674103263,0.156786297
680,6.037867841,18.375,0,0,-0.338473502,-0.539498513,-0.427718524,32.69202064,1.303250362,0.36937891
681,1.660722304,18.20833333,0.21,0,-0.344612086,0.205759658,-0.327972626,32.02448172,2.672182632,0.104398991
682,13.72175351,17.25,0,0,-0.379908942,-0.539498513,1.533585329,33.12643518,2.676080732,0.541819982
684,14.86154072,7.6875,0,0,-0.73211018,-0.539498513,-0.464293534,33.81350368,2.680598334,0.814552176
